version,reputation,group,player,round,action,avg_action,wealth
disincentivized strategic,reputation = avg4,090325_1537,9,13,0.95,0.8676923076923077,1922.4
disincentivized strategic,reputation = avg4,090325_1537,9,14,0.93,0.8721428571428571,2083.8
disincentivized strategic,reputation = avg4,090325_1537,9,15,0.99,0.88,2244.0
disincentivized strategic,reputation = avg4,090325_1537,9,16,1.0,0.8875,2396.0
disincentivized strategic,reputation = avg4,090325_1537,9,17,0.93,0.8899999999999999,2549.3999
disincentivized strategic,reputation = avg4,090325_1537,9,18,0.94,0.8927777777777778,2702.6001
disincentivized strategic,reputation = avg4,090325_1537,9,19,0.9,0.893157894736842,2856.6001
disincentivized strategic,reputation = avg4,090325_1537,9,20,0.9,0.8934999999999998,3010.6001
disincentivized strategic,reputation = avg4,090325_1537,9,21,0.9,0.8938095238095236,3174.6001
disincentivized strategic,reputation = avg4,090325_1537,9,22,0.9,0.8940909090909088,3332.6001
disincentivized strategic,reputation = avg4,090325_1537,9,23,0.94,0.896086956521739,3481.8
disincentivized strategic,reputation = avg4,090325_1537,9,24,0.9,0.8962499999999998,3631.8
disincentivized strategic,reputation = avg4,090325_1537,10,1,0.5,0.5,154.0
disincentivized strategic,reputation = avg4,090325_1537,10,2,0.5,0.5,324.0
disincentivized strategic,reputation = avg4,090325_1537,10,3,0.5,0.5,478.0
disincentivized strategic,reputation = avg4,090325_1537,10,4,0.5,0.5,568.7999900000001
disincentivized strategic,reputation = avg4,090325_1537,10,5,0.5,0.5,722.7999900000001
disincentivized strategic,reputation = avg4,090325_1537,10,6,0.5,0.5,892.7999900000001
disincentivized strategic,reputation = avg4,090325_1537,10,7,0.5,0.5,1062.8
disincentivized strategic,reputation = avg4,090325_1537,10,8,0.5,0.5,1232.8
disincentivized strategic,reputation = avg4,090325_1537,10,9,0.5,0.5,1396.8
disincentivized strategic,reputation = avg4,090325_1537,10,10,0.5,0.5,1526.8
disincentivized strategic,reputation = avg4,090325_1537,10,11,1.0,0.5454545454545454,1646.8
disincentivized strategic,reputation = avg4,090325_1537,10,12,1.0,0.5833333333333334,1806.8
disincentivized strategic,reputation = avg4,090325_1537,10,13,1.0,0.6153846153846154,1976.8
disincentivized strategic,reputation = avg4,090325_1537,10,14,1.0,0.6428571428571429,2120.8
disincentivized strategic,reputation = avg4,090325_1537,10,15,1.0,0.6666666666666666,2280.8
disincentivized strategic,reputation = avg4,090325_1537,10,16,1.0,0.6875,2440.8
disincentivized strategic,reputation = avg4,090325_1537,10,17,1.0,0.7058823529411765,2610.8
disincentivized strategic,reputation = avg4,090325_1537,10,18,1.0,0.7222222222222222,2770.8
disincentivized strategic,reputation = avg4,090325_1537,10,19,1.0,0.7368421052631579,2930.8
disincentivized strategic,reputation = avg4,090325_1537,10,20,1.0,0.75,3090.8
disincentivized strategic,reputation = avg4,090325_1537,10,21,1.0,0.7619047619047619,3260.8
disincentivized strategic,reputation = avg4,090325_1537,10,22,1.0,0.7727272727272727,3420.8
disincentivized strategic,reputation = avg4,090325_1537,10,23,1.0,0.782608695652174,3580.8
disincentivized strategic,reputation = avg4,090325_1537,10,24,1.0,0.7916666666666666,3740.8
disincentivized strategic,reputation = avg4,090325_1537,11,1,0.2,0.2,136.0
disincentivized strategic,reputation = avg4,090325_1537,11,2,0.5,0.35,226.0
disincentivized strategic,reputation = avg4,090325_1537,11,3,0.5,0.39999999999999997,340.0
disincentivized strategic,reputation = avg4,090325_1537,11,4,0.5,0.425,510.0
disincentivized strategic,reputation = avg4,090325_1537,11,5,0.8,0.5,634.0
disincentivized strategic,reputation = avg4,090325_1537,11,6,1.0,0.5833333333333334,754.0
disincentivized strategic,reputation = avg4,090325_1537,11,7,1.0,0.6428571428571429,874.0
disincentivized strategic,reputation = avg4,090325_1537,11,8,1.0,0.6875,994.0
disincentivized strategic,reputation = avg4,090325_1537,11,9,0.8,0.7,1128.0
disincentivized strategic,reputation = avg4,090325_1537,11,10,0.5,0.6799999999999999,1258.0
disincentivized strategic,reputation = avg4,090325_1537,11,11,0.5,0.6636363636363636,1428.0
disincentivized strategic,reputation = avg4,090325_1537,11,12,1.0,0.6916666666666668,1588.0
disincentivized strategic,reputation = avg4,090325_1537,11,13,1.0,0.7153846153846154,1758.0
disincentivized strategic,reputation = avg4,090325_1537,11,14,0.8,0.7214285714285715,1922.0
disincentivized strategic,reputation = avg4,090325_1537,11,15,1.0,0.7400000000000001,2082.0
disincentivized strategic,reputation = avg4,090325_1537,11,16,1.0,0.7562500000000001,2242.0
disincentivized strategic,reputation = avg4,090325_1537,11,17,1.0,0.7705882352941177,2412.0
disincentivized strategic,reputation = avg4,090325_1537,11,18,1.0,0.7833333333333334,2572.0
disincentivized strategic,reputation = avg4,090325_1537,11,19,1.0,0.7947368421052632,2732.0
disincentivized strategic,reputation = avg4,090325_1537,11,20,1.0,0.805,2892.0
disincentivized strategic,reputation = avg4,090325_1537,11,21,1.0,0.8142857142857144,3062.0
disincentivized strategic,reputation = avg4,090325_1537,11,22,1.0,0.8227272727272728,3222.0
disincentivized strategic,reputation = avg4,090325_1537,11,23,1.0,0.8304347826086957,3382.0
disincentivized strategic,reputation = avg4,090325_1537,11,24,1.0,0.8375,3542.0
disincentivized strategic,reputation = avg4,090325_1537,12,1,0.5,0.5,106.0
disincentivized strategic,reputation = avg4,090325_1537,12,2,0.0,0.25,246.0
disincentivized strategic,reputation = avg4,090325_1537,12,3,0.3,0.26666666666666666,380.0
disincentivized strategic,reputation = avg4,090325_1537,12,4,1.0,0.45,500.0
disincentivized strategic,reputation = avg4,090325_1537,12,5,0.5,0.45999999999999996,622.0
disincentivized strategic,reputation = avg4,090325_1537,12,6,0.5,0.4666666666666666,744.0
disincentivized strategic,reputation = avg4,090325_1537,12,7,0.2,0.42857142857142855,884.0
disincentivized strategic,reputation = avg4,090325_1537,12,8,0.36,0.42,1024.8
disincentivized strategic,reputation = avg4,090325_1537,12,9,0.5,0.4288888888888889,1146.8
disincentivized strategic,reputation = avg4,090325_1537,12,10,1.0,0.48599999999999993,1266.8
disincentivized strategic,reputation = avg4,090325_1537,12,11,0.9,0.5236363636363636,1408.8
disincentivized strategic,reputation = avg4,090325_1537,12,12,0.6,0.5299999999999999,1536.8
disincentivized strategic,reputation = avg4,090325_1537,12,13,0.3,0.5123076923076922,1710.8
disincentivized strategic,reputation = avg4,090325_1537,12,14,0.6,0.5185714285714285,1878.8
disincentivized strategic,reputation = avg4,090325_1537,12,15,0.6,0.5239999999999999,2046.8
disincentivized strategic,reputation = avg4,090325_1537,12,16,0.6,0.5287499999999999,2214.8
disincentivized strategic,reputation = avg4,090325_1537,12,17,0.7,0.5388235294117646,2390.8
disincentivized strategic,reputation = avg4,090325_1537,12,18,0.7,0.5477777777777777,2556.8
disincentivized strategic,reputation = avg4,090325_1537,12,19,0.8,0.5610526315789472,2720.8
disincentivized strategic,reputation = avg4,090325_1537,12,20,0.8,0.573,2804.8
disincentivized strategic,reputation = avg4,090325_1537,12,21,0.5,0.5695238095238094,2974.8
disincentivized strategic,reputation = avg4,090325_1537,12,22,0.5,0.5663636363636363,3144.8
disincentivized strategic,reputation = avg4,090325_1537,12,23,0.5,0.5634782608695652,3314.8
disincentivized strategic,reputation = avg4,090325_1537,12,24,0.0,0.5399999999999999,3414.8
disincentivized strategic,reputation = avg4,090325_1537,13,1,0.6,0.6,128.0
disincentivized strategic,reputation = avg4,090325_1537,13,2,0.6,0.6,272.0
disincentivized strategic,reputation = avg4,090325_1537,13,3,0.6,0.6,424.0
disincentivized strategic,reputation = avg4,090325_1537,13,4,0.8,0.6499999999999999,556.0
disincentivized strategic,reputation = avg4,090325_1537,13,5,0.7,0.6599999999999999,724.0
disincentivized strategic,reputation = avg4,090325_1537,13,6,0.8,0.6833333333333332,880.0
disincentivized strategic,reputation = avg4,090325_1537,13,7,0.8,0.7,1036.0
disincentivized strategic,reputation = avg4,090325_1537,13,8,0.9,0.725,1182.0
disincentivized strategic,reputation = avg4,090325_1537,13,9,0.6,0.711111111111111,1352.0
disincentivized strategic,reputation = avg4,090325_1537,13,10,0.75,0.715,1509.0
disincentivized strategic,reputation = avg4,090325_1537,13,11,0.75,0.7181818181818181,1666.0
disincentivized strategic,reputation = avg4,090325_1537,13,12,0.6,0.7083333333333334,1826.0
disincentivized strategic,reputation = avg4,090325_1537,13,13,0.75,0.7115384615384616,1975.0
disincentivized strategic,reputation = avg4,090325_1537,13,14,0.75,0.7142857142857143,2120.0
disincentivized strategic,reputation = avg4,090325_1537,13,15,0.8,0.7200000000000001,2264.0
disincentivized strategic,reputation = avg4,090325_1537,13,16,0.6,0.7125,2420.0
disincentivized strategic,reputation = avg4,090325_1537,13,17,0.6,0.7058823529411765,2582.0
disincentivized strategic,reputation = avg4,090325_1537,13,18,0.7,0.7055555555555555,2728.0
disincentivized strategic,reputation = avg4,090325_1537,13,19,0.8,0.7105263157894737,2872.0
disincentivized strategic,reputation = avg4,090325_1537,13,20,0.65,0.7075,3019.0
disincentivized strategic,reputation = avg4,090325_1537,13,21,0.65,0.7047619047619048,3180.0
disincentivized strategic,reputation = avg4,090325_1537,13,22,0.7,0.7045454545454546,3326.0
disincentivized strategic,reputation = avg4,090325_1537,13,23,0.65,0.7021739130434782,3469.0
disincentivized strategic,reputation = avg4,090325_1537,13,24,0.5,0.69375,3559.8
disincentivized strategic,reputation = avg4,090325_1537,14,1,0.5,0.5,138.0
disincentivized strategic,reputation = avg4,090325_1537,14,2,0.7,0.6,272.0
disincentivized strategic,reputation = avg4,090325_1537,14,3,0.8,0.6666666666666666,404.0
disincentivized strategic,reputation = avg4,090325_1537,14,4,0.6,0.65,556.0
disincentivized strategic,reputation = avg4,090325_1537,14,5,0.9,0.7,704.0
disincentivized strategic,reputation = avg4,090325_1537,14,6,0.9,0.7333333333333334,850.0
disincentivized strategic,reputation = avg4,090325_1537,14,7,0.9,0.7571428571428572,996.0
disincentivized strategic,reputation = avg4,090325_1537,14,8,0.8,0.7625000000000001,1152.0
disincentivized strategic,reputation = avg4,090325_1537,14,9,0.9,0.7777777777777779,1292.0
disincentivized strategic,reputation = avg4,090325_1537,14,10,0.9,0.7900000000000001,1434.0
disincentivized strategic,reputation = avg4,090325_1537,14,11,0.9,0.8,1576.0
disincentivized strategic,reputation = avg4,090325_1537,14,12,0.9,0.8083333333333335,1706.0
disincentivized strategic,reputation = avg4,090325_1537,14,13,0.8,0.8076923076923078,1850.0
disincentivized strategic,reputation = avg4,090325_1537,14,14,0.75,0.8035714285714287,1995.0
disincentivized strategic,reputation = avg4,090325_1537,14,15,0.75,0.8000000000000002,2144.0
disincentivized strategic,reputation = avg4,090325_1537,14,16,0.85,0.8031250000000001,2275.0
disincentivized strategic,reputation = avg4,090325_1537,14,17,0.8,0.8029411764705884,2417.0
disincentivized strategic,reputation = avg4,090325_1537,14,18,0.75,0.8000000000000002,2558.0
disincentivized strategic,reputation = avg4,090325_1537,14,19,0.75,0.7973684210526317,2707.0
disincentivized strategic,reputation = avg4,090325_1537,14,20,0.75,0.7950000000000002,2844.0
disincentivized strategic,reputation = avg4,090325_1537,14,21,0.8,0.7952380952380954,2990.0
disincentivized strategic,reputation = avg4,090325_1537,14,22,0.75,0.7931818181818183,3131.0
disincentivized strategic,reputation = avg4,090325_1537,14,23,0.7,0.7891304347826088,3269.0
disincentivized strategic,reputation = avg4,090325_1537,14,24,0.01,0.7566666666666668,3408.8
disincentivized strategic,reputation = avg4,090325_1537,15,1,0.6,0.6,168.0
disincentivized strategic,reputation = avg4,090325_1537,15,2,0.75,0.675,333.0
disincentivized strategic,reputation = avg4,090325_1537,15,3,0.75,0.7000000000000001,498.0
disincentivized strategic,reputation = avg4,090325_1537,15,4,0.75,0.7125,663.0
disincentivized strategic,reputation = avg4,090325_1537,15,5,0.55,0.68,842.0
disincentivized strategic,reputation = avg4,090325_1537,15,6,0.55,0.6583333333333333,975.0
disincentivized strategic,reputation = avg4,090325_1537,15,7,0.65,0.6571428571428573,1126.0
disincentivized strategic,reputation = avg4,090325_1537,15,8,0.75,0.6687500000000001,1275.0
disincentivized strategic,reputation = avg4,090325_1537,15,9,0.8,0.6833333333333333,1429.0
disincentivized strategic,reputation = avg4,090325_1537,15,10,0.75,0.6900000000000001,1578.0
disincentivized strategic,reputation = avg4,090325_1537,15,11,0.75,0.6954545454545454,1735.0
disincentivized strategic,reputation = avg4,090325_1537,15,12,0.85,0.7083333333333334,1898.0
disincentivized strategic,reputation = avg4,090325_1537,15,13,0.65,0.7038461538461539,2071.0
disincentivized strategic,reputation = avg4,090325_1537,15,14,0.75,0.7071428571428572,2224.0
disincentivized strategic,reputation = avg4,090325_1537,15,15,0.75,0.7100000000000001,2377.0
disincentivized strategic,reputation = avg4,090325_1537,15,16,0.75,0.7125,2522.0
disincentivized strategic,reputation = avg4,090325_1537,15,17,0.75,0.7147058823529412,2683.0
disincentivized strategic,reputation = avg4,090325_1537,15,18,0.8,0.7194444444444446,2839.0
disincentivized strategic,reputation = avg4,090325_1537,15,19,0.9,0.7289473684210527,2989.0
disincentivized strategic,reputation = avg4,090325_1537,15,20,0.85,0.7350000000000001,3144.0
disincentivized strategic,reputation = avg4,090325_1537,15,21,0.9,0.7428571428571429,3316.0
disincentivized strategic,reputation = avg4,090325_1537,15,22,0.85,0.7477272727272729,3479.0
disincentivized strategic,reputation = avg4,090325_1537,15,23,0.85,0.7521739130434785,3630.0
disincentivized strategic,reputation = avg4,090325_1537,15,24,0.9,0.7583333333333334,3780.0
disincentivized strategic,reputation = avg4,090325_1537,16,1,1.0,1.0,128.0
disincentivized strategic,reputation = avg4,090325_1537,16,2,1.0,1.0,268.0
disincentivized strategic,reputation = avg4,090325_1537,16,3,1.0,1.0,408.0
disincentivized strategic,reputation = avg4,090325_1537,16,4,1.0,1.0,548.0
disincentivized strategic,reputation = avg4,090325_1537,16,5,1.0,1.0,682.0
disincentivized strategic,reputation = avg4,090325_1537,16,6,0.55,0.9249999999999999,815.0
disincentivized strategic,reputation = avg4,090325_1537,16,7,0.8,0.9071428571428571,951.0
disincentivized strategic,reputation = avg4,090325_1537,16,8,0.8,0.8937499999999999,1095.0
disincentivized strategic,reputation = avg4,090325_1537,16,9,0.75,0.8777777777777778,1254.0
disincentivized strategic,reputation = avg4,090325_1537,16,10,0.8,0.8699999999999999,1398.0
disincentivized strategic,reputation = avg4,090325_1537,16,11,0.9,0.8727272727272727,1540.0
disincentivized strategic,reputation = avg4,090325_1537,16,12,1.0,0.8833333333333333,1688.0
disincentivized strategic,reputation = avg4,090325_1537,16,13,0.95,0.8884615384615384,1831.0
disincentivized strategic,reputation = avg4,090325_1537,16,14,0.85,0.8857142857142856,1974.0
disincentivized strategic,reputation = avg4,090325_1537,16,15,0.85,0.8833333333333332,2117.0
disincentivized strategic,reputation = avg4,090325_1537,16,16,0.75,0.8749999999999999,2262.0
disincentivized strategic,reputation = avg4,090325_1537,16,17,0.95,0.8794117647058822,2403.0
disincentivized strategic,reputation = avg4,090325_1537,16,18,0.9,0.8805555555555554,2549.0
disincentivized strategic,reputation = avg4,090325_1537,16,19,0.85,0.8789473684210526,2704.0
disincentivized strategic,reputation = avg4,090325_1537,16,20,0.9,0.8799999999999999,2854.0
disincentivized strategic,reputation = avg4,090325_1537,16,21,1.0,0.8857142857142856,3016.0
disincentivized strategic,reputation = avg4,090325_1537,16,22,1.0,0.8909090909090908,3164.0
disincentivized strategic,reputation = avg4,090325_1537,16,23,0.85,0.8891304347826087,3315.0
disincentivized strategic,reputation = avg4,090325_1537,16,24,0.85,0.8875000000000001,3470.0
disincentivized strategic,reputation = avg4,090325_1537,17,1,1.0,1.0,160.0
disincentivized strategic,reputation = avg4,090325_1537,17,2,1.0,1.0,320.0
disincentivized strategic,reputation = avg4,090325_1537,17,3,1.0,1.0,480.0
disincentivized strategic,reputation = avg4,090325_1537,17,4,1.0,1.0,640.0
disincentivized strategic,reputation = avg4,090325_1537,17,5,1.0,1.0,810.0
disincentivized strategic,reputation = avg4,090325_1537,17,6,1.0,1.0,970.0
disincentivized strategic,reputation = avg4,090325_1537,17,7,1.0,1.0,1130.0
disincentivized strategic,reputation = avg4,090325_1537,17,8,1.0,1.0,1290.0
disincentivized strategic,reputation = avg4,090325_1537,17,9,1.0,1.0,1460.0
disincentivized strategic,reputation = avg4,090325_1537,17,10,1.0,1.0,1620.0
disincentivized strategic,reputation = avg4,090325_1537,17,11,1.0,1.0,1780.0
disincentivized strategic,reputation = avg4,090325_1537,17,12,1.0,1.0,1940.0
disincentivized strategic,reputation = avg4,090325_1537,17,13,1.0,1.0,2110.0
disincentivized strategic,reputation = avg4,090325_1537,17,14,1.0,1.0,2270.0
disincentivized strategic,reputation = avg4,090325_1537,17,15,1.0,1.0,2430.0
disincentivized strategic,reputation = avg4,090325_1537,17,16,1.0,1.0,2590.0
disincentivized strategic,reputation = avg4,090325_1537,17,17,0.0,0.9411764705882353,2780.0
disincentivized strategic,reputation = avg4,090325_1537,17,18,1.0,0.9444444444444444,2860.0
